"Relative","Count","SrcBytes","DstBytes","ExitCode"
"DFPJ\CharFace\CFID_0\CharID_35-4","14","248614","23556","0"
"DFPJ\CharFace\CFID_0\CharID_36-0","11","353012","36795","0"
"DFPJ\CharFace\CFID_0\CharID_36-1","13","399678","33971","0"
"DFPJ\CharFace\CFID_0\CharID_36-2","13","375454","29756","0"
"DFPJ\CharFace\CFID_0\CharID_36-3","14","414176","34819","0"
"DFPJ\CharFace\CFID_0\CharID_36-4","16","395244","35002","0"
"DFPJ\CharFace\CFID_0\CharID_37-0","11","277044","36204","0"
"DFPJ\CharFace\CFID_0\CharID_37-1","20","368088","25197","0"
"DFPJ\CharFace\CFID_0\CharID_37-150","7","122874","19390","0"
"DFPJ\CharFace\CFID_0\CharID_37-151","22","295858","28419","0"
"DFPJ\CharFace\CFID_0\CharID_37-2","19","325732","32010","0"
"DFPJ\CharFace\CFID_0\CharID_37-3","23","374542","28436","0"
"DFPJ\CharFace\CFID_0\CharID_37-4","15","249374","25411","0"
"DFPJ\CharFace\CFID_0\CharID_38-0","11","217466","33787","0"
"DFPJ\CharFace\CFID_0\CharID_38-1","26","558330","36598","0"
"DFPJ\CharFace\CFID_0\CharID_38-3","29","519328","34750","0"
"DFPJ\CharFace\CFID_0\CharID_38-44","29","477656","48915","0"
"DFPJ\CharFace\CFID_0\CharID_38-45","20","308940","24940","0"
"DFPJ\CharFace\CFID_0\CharID_38-46","25","416350","31780","0"
"DFPJ\CharFace\CFID_0\CharID_38-47","19","279112","24937","0"
"DFPJ\CharFace\CFID_0\CharID_38-48","13","204814","29404","0"
"DFPJ\CharFace\CFID_0\CharID_39-0","11","276848","36044","0"
"DFPJ\CharFace\CFID_0\CharID_39-1","13","347800","27333","0"
"DFPJ\CharFace\CFID_0\CharID_39-2","27","760762","36715","0"
"DFPJ\CharFace\CFID_0\CharID_39-3","14","353726","27002","0"
"DFPJ\CharFace\CFID_0\CharID_39-9","22","616212","32852","0"
"DFPJ\CharFace\CFID_0\CharID_4-0","11","250650","34265","0"
"DFPJ\CharFace\CFID_0\CharID_4-1","30","688260","60164","0"
"DFPJ\CharFace\CFID_0\CharID_4-2","15","344592","27353","0"
"DFPJ\CharFace\CFID_0\CharID_4-3","15","235246","22134","0"
"DFPJ\CharFace\CFID_0\CharID_4-4","28","663626","45904","0"
"DFPJ\CharFace\CFID_0\CharID_40-2","9","122762","21053","0"
"DFPJ\CharFace\CFID_0\CharID_41-0","12","297288","40197","0"
"DFPJ\CharFace\CFID_0\CharID_41-1","13","294886","26872","0"
"DFPJ\CharFace\CFID_0\CharID_41-2","14","410570","33248","0"
"DFPJ\CharFace\CFID_0\CharID_41-3","15","319004","31080","0"
"DFPJ\CharFace\CFID_0\CharID_41-4","15","393514","31476","0"
"DFPJ\CharFace\CFID_0\CharID_42-0","12","271544","34106","0"
"DFPJ\CharFace\CFID_0\CharID_42-1","13","307738","28303","0"
"DFPJ\CharFace\CFID_0\CharID_42-2","14","389202","31379","0"
"DFPJ\CharFace\CFID_0\CharID_42-3","14","315250","28265","0"
"DFPJ\CharFace\CFID_0\CharID_42-4","14","394804","30922","0"
"DFPJ\CharFace\CFID_0\CharID_43-2","54","888322","48185","0"
"DFPJ\CharFace\CFID_0\CharID_44-1","13","421854","37408","0"
"DFPJ\CharFace\CFID_0\CharID_44-2","22","484114","28212","0"
"DFPJ\CharFace\CFID_0\CharID_44-3","14","405104","35274","0"
"DFPJ\CharFace\CFID_0\CharID_44-4","15","287704","33256","0"
"DFPJ\CharFace\CFID_0\CharID_45-0","11","247916","35755","0"
"DFPJ\CharFace\CFID_0\CharID_45-2","14","201674","21558","0"
"DFPJ\CharFace\CFID_0\CharID_45-27","14","334148","27685","0"
"DFPJ\CharFace\CFID_0\CharID_45-3","14","303572","26582","0"
"DFPJ\CharFace\CFID_0\CharID_46-49","14","272600","26274","0"
"DFPJ\CharFace\CFID_0\CharID_46-50","14","260216","24966","0"
"DFPJ\CharFace\CFID_0\CharID_46-51","14","218716","24820","0"
"DFPJ\CharFace\CFID_0\CharID_47-17","14","251108","24335","0"
"DFPJ\CharFace\CFID_0\CharID_47-18","14","244656","23929","0"
"DFPJ\CharFace\CFID_0\CharID_47-19","14","230616","22492","0"
"DFPJ\CharFace\CFID_0\CharID_48-0","11","279846","36276","0"
"DFPJ\CharFace\CFID_0\CharID_48-1","20","710800","41662","0"
"DFPJ\CharFace\CFID_0\CharID_48-2","14","280158","22945","0"
"DFPJ\CharFace\CFID_0\CharID_48-3","22","694586","39782","0"
"DFPJ\CharFace\CFID_0\CharID_48-4","16","338266","26434","0"
"DFPJ\CharFace\CFID_0\CharID_49-0","12","306804","38440","0"
"DFPJ\CharFace\CFID_0\CharID_49-1","13","269802","27236","0"
"DFPJ\CharFace\CFID_0\CharID_49-2","15","312456","26396","0"
"DFPJ\CharFace\CFID_0\CharID_49-3","15","296072","28476","0"
"DFPJ\CharFace\CFID_0\CharID_49-4","15","380594","29376","0"
"DFPJ\CharFace\CFID_0\CharID_5-0","11","242072","36091","0"
"DFPJ\CharFace\CFID_0\CharID_5-1","20","481500","34573","0"
"DFPJ\CharFace\CFID_0\CharID_5-2","16","214084","24570","0"
"DFPJ\CharFace\CFID_0\CharID_5-3","22","465712","36395","0"
"DFPJ\CharFace\CFID_0\CharID_5-9","22","616084","36959","0"
"DFPJ\CharFace\CFID_0\CharID_50-0","11","286182","36300","0"
"DFPJ\CharFace\CFID_0\CharID_50-1","13","330292","28555","0"
"DFPJ\CharFace\CFID_0\CharID_50-2","14","343690","30135","0"
"DFPJ\CharFace\CFID_0\CharID_50-3","13","314542","27696","0"
"DFPJ\CharFace\CFID_0\CharID_50-4","14","374922","29067","0"
"DFPJ\CharFace\CFID_0\CharID_51-0","11","208036","32128","0"
"DFPJ\CharFace\CFID_0\CharID_51-1","20","343376","27084","0"
"DFPJ\CharFace\CFID_0\CharID_51-2","16","233064","24241","0"
"DFPJ\CharFace\CFID_0\CharID_51-3","22","292130","26898","0"
"DFPJ\CharFace\CFID_0\CharID_51-4","17","271542","28479","0"
"DFPJ\CharFace\CFID_0\CharID_52-0","11","233660","33810","0"
"DFPJ\CharFace\CFID_0\CharID_52-2","16","254146","24291","0"
"DFPJ\CharFace\CFID_0\CharID_52-27","23","512420","35969","0"
"DFPJ\CharFace\CFID_0\CharID_52-3","14","217600","24516","0"
"DFPJ\CharFace\CFID_0\CharID_52-52","15","223040","25584","0"
"DFPJ\CharFace\CFID_0\CharID_52-53","23","463322","34454","0"
"DFPJ\CharFace\CFID_0\CharID_53-0","11","293492","36995","0"
"DFPJ\CharFace\CFID_0\CharID_53-1","13","302728","26327","0"
"DFPJ\CharFace\CFID_0\CharID_53-2","14","356752","28116","0"
"DFPJ\CharFace\CFID_0\CharID_53-3","14","313992","25667","0"
"DFPJ\CharFace\CFID_0\CharID_53-4","14","408256","31302","0"
"DFPJ\CharFace\CFID_0\CharID_54-0","11","257058","39729","0"
"DFPJ\CharFace\CFID_0\CharID_54-1","24","532238","30479","0"
"DFPJ\CharFace\CFID_0\CharID_54-2","20","363400","28389","0"
"DFPJ\CharFace\CFID_0\CharID_54-3","25","452784","28695","0"
"DFPJ\CharFace\CFID_0\CharID_54-9","16","305896","25719","0"
"DFPJ\CharFace\CFID_0\CharID_55-0","11","334748","40617","0"
"DFPJ\CharFace\CFID_0\CharID_55-1","21","790562","38448","0"
"DFPJ\CharFace\CFID_0\CharID_55-2","14","369776","27087","0"
"DFPJ\CharFace\CFID_0\CharID_55-27","25","852906","42141","0"
"DFPJ\CharFace\CFID_0\CharID_55-4","15","316104","28416","0"
"DFPJ\CharFace\CFID_0\CharID_55-54","23","704910","36007","0"
"DFPJ\CharFace\CFID_0\CharID_56-0","11","296200","36681","0"
"DFPJ\CharFace\CFID_0\CharID_56-1","14","354744","28748","0"
"DFPJ\CharFace\CFID_0\CharID_56-2","14","245826","22694","0"
"DFPJ\CharFace\CFID_0\CharID_56-3","16","376286","28383","0"
"DFPJ\CharFace\CFID_0\CharID_56-4","14","224656","22917","0"
"DFPJ\CharFace\CFID_0\CharID_57-0","11","284500","35219","0"
"DFPJ\CharFace\CFID_0\CharID_57-1","24","592604","36531","0"
"DFPJ\CharFace\CFID_0\CharID_57-10","15","271744","31532","0"
"DFPJ\CharFace\CFID_0\CharID_57-2","14","222542","21484","0"
"DFPJ\CharFace\CFID_0\CharID_57-3","26","588716","36358","0"
"DFPJ\CharFace\CFID_0\CharID_57-38","14","192054","23276","0"
"DFPJ\CharFace\CFID_0\CharID_57-4","14","305348","26755","0"
"DFPJ\CharFace\CFID_0\CharID_58-1","13","231866","23065","0"
"DFPJ\CharFace\CFID_0\CharID_58-2","22","401956","29646","0"
"DFPJ\CharFace\CFID_0\CharID_58-3","14","197130","22056","0"
"DFPJ\CharFace\CFID_0\CharID_58-4","13","196612","22091","0"
"DFPJ\CharFace\CFID_0\CharID_59-0","11","216144","31122","0"
"DFPJ\CharFace\CFID_0\CharID_59-1","22","549994","34101","0"
"DFPJ\CharFace\CFID_0\CharID_59-2","21","282662","24354","0"
"DFPJ\CharFace\CFID_0\CharID_59-3","24","504560","32419","0"
"DFPJ\CharFace\CFID_0\CharID_59-33","14","215776","22374","0"
"DFPJ\CharFace\CFID_0\CharID_59-34","14","240486","23717","0"
"DFPJ\CharFace\CFID_0\CharID_59-4","21","483756","31137","0"
"DFPJ\CharFace\CFID_0\CharID_6-0","11","317924","40112","0"
"DFPJ\CharFace\CFID_0\CharID_6-1","20","511278","33479","0"
"DFPJ\CharFace\CFID_0\CharID_6-2","16","378294","27016","0"
"DFPJ\CharFace\CFID_0\CharID_6-3","22","509536","32829","0"
"DFPJ\CharFace\CFID_0\CharID_6-9","22","764318","36699","0"
"DFPJ\CharFace\CFID_0\CharID_60-0","11","271596","36464","0"
"DFPJ\CharFace\CFID_0\CharID_60-1","13","379272","29889","0"
"DFPJ\CharFace\CFID_0\CharID_60-2","14","242600","24315","0"
"DFPJ\CharFace\CFID_0\CharID_60-3","14","343344","28049","0"
"DFPJ\CharFace\CFID_0\CharID_60-4","14","254330","23097","0"
"DFPJ\CharFace\CFID_0\CharID_61-0","11","215722","34056","0"
"DFPJ\CharFace\CFID_0\CharID_61-1","12","243858","27239","0"
"DFPJ\CharFace\CFID_0\CharID_61-2","8","139654","23849","0"
"DFPJ\CharFace\CFID_0\CharID_61-3","14","233030","25915","0"
"DFPJ\CharFace\CFID_0\CharID_61-4","13","348808","25333","0"
"DFPJ\CharFace\CFID_0\CharID_62-0","12","305552","38069","0"
"DFPJ\CharFace\CFID_0\CharID_62-1","13","384652","34048","0"
"DFPJ\CharFace\CFID_0\CharID_62-2","14","302764","26767","0"
"DFPJ\CharFace\CFID_0\CharID_62-3","14","376680","33570","0"
"DFPJ\CharFace\CFID_0\CharID_62-4","14","276700","27308","0"
"DFPJ\CharFace\CFID_0\CharID_63-0","11","214970","35100","0"
"DFPJ\CharFace\CFID_0\CharID_63-1","13","276398","26177","0"
"DFPJ\CharFace\CFID_0\CharID_63-2","13","239440","24022","0"
"DFPJ\CharFace\CFID_0\CharID_63-3","14","288664","26026","0"
"DFPJ\CharFace\CFID_0\CharID_63-4","15","293448","26389","0"
"DFPJ\CharFace\CFID_0\CharID_64-0","11","244678","36667","0"
"DFPJ\CharFace\CFID_0\CharID_64-1","10","224904","24820","0"
"DFPJ\CharFace\CFID_0\CharID_64-2","20","343282","29708","0"
"DFPJ\CharFace\CFID_0\CharID_64-3","10","200500","22759","0"
"DFPJ\CharFace\CFID_0\CharID_64-38","14","187806","21589","0"
"DFPJ\CharFace\CFID_0\CharID_64-4","14","296936","25559","0"
"DFPJ\CharFace\CFID_0\CharID_65-1","13","316368","30083","0"
"DFPJ\CharFace\CFID_0\CharID_65-2","22","574020","34369","0"
"DFPJ\CharFace\CFID_0\CharID_65-3","14","318626","30437","0"
"DFPJ\CharFace\CFID_0\CharID_65-4","14","385680","31731","0"
"DFPJ\CharFace\CFID_0\CharID_66-1","14","344404","27510","0"
"DFPJ\CharFace\CFID_0\CharID_66-2","16","325376","23642","0"
"DFPJ\CharFace\CFID_0\CharID_66-3","16","358088","26583","0"
"DFPJ\CharFace\CFID_0\CharID_66-4","25","702848","26375","0"
"DFPJ\CharFace\CFID_0\CharID_67-2","54","1010224","43780","0"
"DFPJ\CharFace\CFID_0\CharID_68-0","11","229478","33231","0"
"DFPJ\CharFace\CFID_0\CharID_68-1","20","440042","29898","0"
"DFPJ\CharFace\CFID_0\CharID_68-2","16","252610","22144","0"
"DFPJ\CharFace\CFID_0\CharID_68-3","22","397328","29261","0"
"DFPJ\CharFace\CFID_0\CharID_68-9","14","237810","23856","0"
"DFPJ\CharFace\CFID_0\CharID_69-2","14","252002","26209","0"
"DFPJ\CharFace\CFID_0\CharID_7-0","11","261508","33850","0"
"DFPJ\CharFace\CFID_0\CharID_7-1","20","399440","28439","0"
"DFPJ\CharFace\CFID_0\CharID_7-10","17","224048","28055","0"
"DFPJ\CharFace\CFID_0\CharID_7-2","15","239030","40742","0"
"DFPJ\CharFace\CFID_0\CharID_7-3","22","397888","32628","0"
"DFPJ\CharFace\CFID_0\CharID_7-4","14","276068","23176","0"
"DFPJ\CharFace\CFID_0\CharID_70-0","12","299990","39204","0"
"DFPJ\CharFace\CFID_0\CharID_70-1","13","335306","33977","0"
"DFPJ\CharFace\CFID_0\CharID_70-2","16","284826","27611","0"
"DFPJ\CharFace\CFID_0\CharID_70-3","14","308764","32372","0"
"DFPJ\CharFace\CFID_0\CharID_70-4","17","448026","43536","0"
"DFPJ\CharFace\CFID_0\CharID_71-0","11","233258","30625","0"
"DFPJ\CharFace\CFID_0\CharID_71-1","13","301266","28398","0"
"DFPJ\CharFace\CFID_0\CharID_71-2","14","193946","23871","0"
"DFPJ\CharFace\CFID_0\CharID_71-3","14","281486","27989","0"
"DFPJ\CharFace\CFID_0\CharID_71-4","15","193660","22278","0"
"DFPJ\CharFace\CFID_0\CharID_72-0","11","271094","36165","0"
"DFPJ\CharFace\CFID_0\CharID_72-1","13","306400","27191","0"
"DFPJ\CharFace\CFID_0\CharID_72-2","14","301236","25882","0"
"DFPJ\CharFace\CFID_0\CharID_72-3","14","311872","27215","0"
"DFPJ\CharFace\CFID_0\CharID_72-4","16","465826","25287","0"
"DFPJ\CharFace\CFID_0\CharID_73-0","11","191794","33625","0"
"DFPJ\CharFace\CFID_0\CharID_73-1","20","605380","34779","0"
"DFPJ\CharFace\CFID_0\CharID_73-2","16","295026","24599","0"
"DFPJ\CharFace\CFID_0\CharID_73-3","22","580918","34086","0"
"DFPJ\CharFace\CFID_0\CharID_73-4","22","609792","35069","0"
"DFPJ\CharFace\CFID_0\CharID_74-0","11","213060","34122","0"
"DFPJ\CharFace\CFID_0\CharID_74-1","13","267104","25717","0"
"DFPJ\CharFace\CFID_0\CharID_74-2","14","248034","24410","0"
"DFPJ\CharFace\CFID_0\CharID_74-3","14","277234","25622","0"
"DFPJ\CharFace\CFID_0\CharID_74-4","14","282968","27122","0"
"DFPJ\CharFace\CFID_0\CharID_75-1","16","353462","35924","0"
"DFPJ\CharFace\CFID_0\CharID_75-2","23","531504","33139","0"
"DFPJ\CharFace\CFID_0\CharID_75-3","16","324636","33646","0"
"DFPJ\CharFace\CFID_0\CharID_75-4","18","392560","31240","0"
"DFPJ\CharFace\CFID_0\CharID_76-0","10","144030","28364","0"
"DFPJ\CharFace\CFID_0\CharID_76-1","21","246186","28995","0"
"DFPJ\CharFace\CFID_0\CharID_76-2","21","168684","18012","0"
"DFPJ\CharFace\CFID_0\CharID_76-3","19","210982","17775","0"
"DFPJ\CharFace\CFID_0\CharID_76-4","19","278324","26679","0"
"DFPJ\CharFace\CFID_0\CharID_77-0","11","233870","36278","0"
"DFPJ\CharFace\CFID_0\CharID_77-1","25","477228","32013","0"
"DFPJ\CharFace\CFID_0\CharID_77-2","16","277908","26477","0"
"DFPJ\CharFace\CFID_0\CharID_77-3","28","534470","36262","0"
"DFPJ\CharFace\CFID_0\CharID_77-4","16","505110","34079","0"
"DFPJ\CharFace\CFID_0\CharID_77-55","14","265262","27951","0"
"DFPJ\CharFace\CFID_0\CharID_78-15","6","57940","22999","0"
"DFPJ\CharFace\CFID_0\CharID_79-1","13","212396","21284","0"
"DFPJ\CharFace\CFID_0\CharID_79-2","22","506510","34085","0"
"DFPJ\CharFace\CFID_0\CharID_79-3","14","209430","20646","0"
"DFPJ\CharFace\CFID_0\CharID_79-4","16","374636","29839","0"
"DFPJ\CharFace\CFID_0\CharID_8-0","10","257974","33999","0"
"DFPJ\CharFace\CFID_0\CharID_8-1","13","257574","28406","0"
"DFPJ\CharFace\CFID_0\CharID_8-11","10","130618","16474","0"
"DFPJ\CharFace\CFID_0\CharID_8-12","10","130668","19257","0"
"DFPJ\CharFace\CFID_0\CharID_8-13","14","237884","22141","0"
"DFPJ\CharFace\CFID_0\CharID_8-14","10","162428","19776","0"
"DFPJ\CharFace\CFID_0\CharID_8-2","9","165586","23310","0"
"DFPJ\CharFace\CFID_0\CharID_8-4","14","265538","26338","0"
"DFPJ\CharFace\CFID_0\CharID_80-0","11","249034","34895","0"
"DFPJ\CharFace\CFID_0\CharID_80-27","14","341756","34779","0"
"DFPJ\CharFace\CFID_0\CharID_80-3","15","301280","28380","0"
"DFPJ\CharFace\CFID_0\CharID_80-56","27","515750","33545","0"
"DFPJ\CharFace\CFID_0\CharID_80-57","16","300450","25345","0"
"DFPJ\CharFace\CFID_0\CharID_81-0","11","245944","33292","0"
"DFPJ\CharFace\CFID_0\CharID_81-1","13","325568","28779","0"
"DFPJ\CharFace\CFID_0\CharID_81-2","14","236670","24219","0"
"DFPJ\CharFace\CFID_0\CharID_81-3","14","333244","28823","0"
"DFPJ\CharFace\CFID_0\CharID_81-4","14","293488","30112","0"
"DFPJ\CharFace\CFID_0\CharID_82-0","11","263572","35105","0"
"DFPJ\CharFace\CFID_0\CharID_82-1","20","509144","33198","0"
"DFPJ\CharFace\CFID_0\CharID_82-3","22","492182","30853","0"
"DFPJ\CharFace\CFID_0\CharID_82-4","14","258830","25227","0"
"DFPJ\CharFace\CFID_0\CharID_82-58","27","492858","31357","0"
"DFPJ\CharFace\CFID_0\CharID_82-59","16","314642","26393","0"
"DFPJ\CharFace\CFID_0\CharID_83-0","11","236930","35467","0"
"DFPJ\CharFace\CFID_0\CharID_83-1","13","366756","34677","0"
"DFPJ\CharFace\CFID_0\CharID_83-2","13","277264","33952","0"
"DFPJ\CharFace\CFID_0\CharID_83-3","14","366950","33726","0"
"DFPJ\CharFace\CFID_0\CharID_83-4","14","272522","28873","0"
"DFPJ\CharFace\CFID_0\CharID_84-0","11","259386","36409","0"
"DFPJ\CharFace\CFID_0\CharID_84-1","20","728242","38475","0"
"DFPJ\CharFace\CFID_0\CharID_84-2","15","304168","24343","0"
"DFPJ\CharFace\CFID_0\CharID_84-3","23","758270","37757","0"
"DFPJ\CharFace\CFID_0\CharID_84-4","23","708014","40163","0"
"DFPJ\CharFace\CFID_0\CharID_85-0","11","298978","43235","0"
"DFPJ\CharFace\CFID_0\CharID_85-1","20","576980","34716","0"
"DFPJ\CharFace\CFID_0\CharID_85-2","14","338488","27490","0"
"DFPJ\CharFace\CFID_0\CharID_85-3","22","565592","34499","0"
"DFPJ\CharFace\CFID_0\CharID_85-4","14","298038","27836","0"
"DFPJ\CharFace\CFID_0\CharID_86-60","11","299674","44675","0"
"DFPJ\CharFace\CFID_0\CharID_86-61","20","399912","30104","0"
"DFPJ\CharFace\CFID_0\CharID_86-62","17","257824","27071","0"
"DFPJ\CharFace\CFID_0\CharID_86-63","23","405516","30709","0"
"DFPJ\CharFace\CFID_0\CharID_86-64","14","251730","24597","0"
"DFPJ\CharFace\CFID_0\CharID_87-1","12","297860","28792","0"
"DFPJ\CharFace\CFID_0\CharID_87-2","22","439122","30802","0"
"DFPJ\CharFace\CFID_0\CharID_87-3","14","319340","28955","0"
"DFPJ\CharFace\CFID_0\CharID_87-4","14","340938","29459","0"
"DFPJ\CharFace\CFID_0\CharID_88-1","13","251870","24959","0"
"DFPJ\CharFace\CFID_0\CharID_88-2","22","360882","29740","0"
"DFPJ\CharFace\CFID_0\CharID_88-3","14","247204","24064","0"
"DFPJ\CharFace\CFID_0\CharID_88-4","14","275560","26195","0"
"DFPJ\CharFace\CFID_0\CharID_89-0","11","212424","34813","0"
"DFPJ\CharFace\CFID_0\CharID_89-1","17","332700","27637","0"
"DFPJ\CharFace\CFID_0\CharID_89-2","16","244680","23654","0"
"DFPJ\CharFace\CFID_0\CharID_89-3","16","301798","27307","0"
"DFPJ\CharFace\CFID_0\CharID_89-9","14","222590","23632","0"
"DFPJ\CharFace\CFID_0\CharID_9-15","8","168556","32270","0"
"DFPJ\CharFace\CFID_0\CharID_90-0","11","245234","37079","0"
"DFPJ\CharFace\CFID_0\CharID_90-1","20","507916","33058","0"
"DFPJ\CharFace\CFID_0\CharID_90-3","22","460508","30955","0"
"DFPJ\CharFace\CFID_0\CharID_90-4","14","338068","31281","0"
"DFPJ\CharFace\CFID_0\CharID_90-65","27","648230","39571","0"
"DFPJ\CharFace\CFID_0\CharID_90-66","16","339844","28549","0"
"DFPJ\CharFace\CFID_0\CharID_91-0","11","243726","33202","0"
"DFPJ\CharFace\CFID_0\CharID_91-1","14","380502","31590","0"
"DFPJ\CharFace\CFID_0\CharID_91-2","14","283082","26154","0"
"DFPJ\CharFace\CFID_0\CharID_91-3","15","385818","33257","0"
"DFPJ\CharFace\CFID_0\CharID_91-4","14","260330","28695","0"
"DFPJ\CharFace\CFID_0\CharID_92-0","12","285376","39252","0"
"DFPJ\CharFace\CFID_0\CharID_92-1","25","788306","45362","0"
"DFPJ\CharFace\CFID_0\CharID_92-2","17","342718","27910","0"
"DFPJ\CharFace\CFID_0\CharID_92-3","26","767092","44779","0"
"DFPJ\CharFace\CFID_0\CharID_92-4","16","411738","38270","0"
"DFPJ\CharFace\CFID_0\CharID_93-0","11","329062","37491","0"
"DFPJ\CharFace\CFID_0\CharID_93-1","20","691498","41378","0"
"DFPJ\CharFace\CFID_0\CharID_93-2","16","379278","26478","0"
"DFPJ\CharFace\CFID_0\CharID_93-3","21","668370","38712","0"
"DFPJ\CharFace\CFID_0\CharID_93-4","14","402122","33673","0"
"DFPJ\CharFace\CFID_0\CharID_94-0","11","254070","35944","0"
"DFPJ\CharFace\CFID_0\CharID_94-1","24","630250","34238","0"
"DFPJ\CharFace\CFID_0\CharID_94-16","14","235630","22901","0"
"DFPJ\CharFace\CFID_0\CharID_94-2","27","791166","42694","0"
"DFPJ\CharFace\CFID_0\CharID_94-3","27","649642","36206","0"
"DFPJ\CharFace\CFID_0\CharID_94-6","16","349250","28449","0"
"DFPJ\CharFace\CFID_0\CharID_94-67","10","257586","29962","0"
"DFPJ\CharFace\CFID_0\CharID_94-68","7","127266","23214","0"
"DFPJ\CharFace\CFID_0\CharID_95-2","14","369666","36349","0"
"DFPJ\CharFace\CFID_0\CharID_96-17","14","202612","22799","0"
"DFPJ\CharFace\CFID_0\CharID_96-18","14","249258","25946","0"
"DFPJ\CharFace\CFID_0\CharID_96-19","14","209170","24493","0"
"DFPJ\CharFace\CFID_0\CharID_97-0","11","284882","40706","0"
"DFPJ\CharFace\CFID_0\CharID_97-1","26","765468","39608","0"
"DFPJ\CharFace\CFID_0\CharID_97-2","16","333764","28605","0"
"DFPJ\CharFace\CFID_0\CharID_97-3","27","715832","37029","0"
"DFPJ\CharFace\CFID_0\CharID_97-69","7","137090","21728","0"
"DFPJ\CharFace\CFID_0\CharID_97-70","14","279440","27574","0"
"DFPJ\CharFace\CFID_0\CharID_98-0","11","220976","31626","0"
"DFPJ\CharFace\CFID_0\CharID_98-1","12","168784","19179","0"
"DFPJ\CharFace\CFID_0\CharID_98-3","15","195326","24117","0"
"DFPJ\CharFace\CFID_0\CharID_98-4","14","246468","27877","0"
"DFPJ\CharFace\CFID_0\CharID_98-71","14","202632","26355","0"
"DFPJ\CharFace\CFID_0\CharID_99-2","14","280458","28322","0"
"QNZL\CharFace\abofeisi","9","337426","31432","0"
"QNZL\CharFace\aige","8","225204","33604","0"
"QNZL\CharFace\ailin","6","214868","28790","0"
"QNZL\CharFace\ailinna","16","647844","37729","0"
"QNZL\CharFace\aishier","8","293750","35188","0"
"QNZL\CharFace\aisitaliya","20","694560","42105","0"
"QNZL\CharFace\aluoruisi","3","114962","29068","0"
"QNZL\CharFace\aluweier","16","414922","38446","0"
"QNZL\CharFace\aniekesi","7","218314","32992","0"
"QNZL\CharFace\anjie","14","355480","39756","0"
"QNZL\CharFace\anpusha","12","318842","39075","0"
"QNZL\CharFace\baiye","15","607438","46243","0"
"QNZL\CharFace\baoshi","2","70126","37989","0"
"QNZL\CharFace\beier","6","210520","36424","0"
"QNZL\CharFace\beikasi","15","546836","39756","0"
"QNZL\CharFace\beila","9","235024","34552","0"
"QNZL\CharFace\bigui","7","168996","21610","0"
"QNZL\CharFace\cantinglaoban","3","50030","15584","0"
"QNZL\CharFace\chiai","8","219818","28040","0"
"QNZL\CharFace\chuguai","2","57870","30137","0"
"QNZL\CharFace\dabosiju","18","615090","42391","0"
"QNZL\CharFace\daibi","19","375440","40942","0"
"QNZL\CharFace\danni","13","474334","40469","0"
"QNZL\CharFace\dianna","2","72308","34902","0"
"QNZL\CharFace\dinisha","14","393294","41382","0"
"QNZL\CharFace\dinisha2","10","497282","44569","0"
"QNZL\CharFace\diyalituo","3","64278","21142","0"
"QNZL\CharFace\dudadaiwei","12","359484","33699","0"
"QNZL\CharFace\feiergaina","14","358660","33219","0"
"QNZL\CharFace\feiyu","8","340082","28217","0"
"QNZL\CharFace\fuluola","10","315016","30693","0"
"QNZL\CharFace\gelei","12","373426","31813","0"
"QNZL\CharFace\guizulaotou","2","41474","20692","0"
"QNZL\CharFace\heihuatao","2","55406","24270","0"
"QNZL\CharFace\heimiansha","2","43842","18506","0"
"QNZL\CharFace\heishen_xiaonvwu","13","316570","34585","0"
"QNZL\CharFace\heishenhefu","10","264804","27975","0"
"QNZL\CharFace\heishenjuexing","3","110020","30273","0"
"QNZL\CharFace\heishenyina","5","113296","21256","0"
"QNZL\CharFace\heishenyueyong","17","453186","46953","0"
"QNZL\CharFace\heiyin","18","685514","49715","0"
"QNZL\CharFace\heiyin_TMSG","18","627252","50734","0"
"QNZL\CharFace\huali","23","761952","42667","0"
"QNZL\CharFace\jiexisi","4","138400","37559","0"
"QNZL\CharFace\jiladiya","15","464182","35434","0"
"QNZL\CharFace\jiladiya_LSJR","12","465238","44169","0"
"QNZL\CharFace\jiladiya_SHMY","14","462864","33823","0"
"QNZL\CharFace\jiladiya2","15","519122","38493","0"
"QNZL\CharFace\jinzhu","16","529150","45696","0"
"QNZL\CharFace\jiyan","16","546118","36707","0"
"QNZL\CharFace\jiyan_CLHQ","16","826172","46206","0"
"QNZL\CharFace\kaiersi","3","96828","25738","0"
"QNZL\CharFace\kaluodi","13","355892","32118","0"
"QNZL\CharFace\kaluolin","10","234084","24295","0"
"QNZL\CharFace\keersuna","13","382928","32154","0"
"QNZL\CharFace\keleier","6","173722","28177","0"
"QNZL\CharFace\keluoluo","15","472674","53066","0"
"QNZL\CharFace\kuluoai","9","242702","31685","0"
"QNZL\CharFace\kuluoxin","10","342992","30320","0"
"QNZL\CharFace\landuo","25","656110","50257","0"
"QNZL\CharFace\leilei","10","368938","41220","0"
"QNZL\CharFace\lianhua","16","567900","37815","0"
"QNZL\CharFace\liduo","17","609296","40019","0"
"QNZL\CharFace\lilibulangni","2","52794","26692","0"
"QNZL\CharFace\liliya","4","104584","23750","0"
"QNZL\CharFace\liliya2","23","596104","62689","0"
"QNZL\CharFace\luode","4","102050","24114","0"
