"Relative","Count","SrcBytes","DstBytes","ExitCode"
"GameData\DFPJ\CharFace\CFID_0\CharID_162-3","15","248930","32378","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_162-4","17","335570","39435","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_163-0","11","257464","60419","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_163-1","15","428324","43639","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_163-2","14","266958","31526","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_163-3","16","449450","42746","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_163-4","17","482836","54974","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_164-2","54","995146","39653","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_165-1","13","337974","38033","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_165-2","22","499744","37520","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_165-3","14","319370","34265","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_165-4","14","300102","32970","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_166-2","54","677546","34041","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-0","10","203654","46120","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-1","30","594726","55481","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-10","14","274188","44446","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-130","16","341148","35833","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-131","27","669132","45932","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-132","34","662984","60747","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-133","6","102000","23568","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-134","6","123328","27921","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-27","16","310534","33633","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-29","13","287202","35895","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-3","16","300632","33562","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-30","22","592430","42510","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-31","14","288216","34456","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-32","14","361574","38011","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-38","14","250864","32971","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-4","13","262974","32993","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_167-69","6","111946","25138","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_168-0","11","258572","51795","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_168-1","20","628970","41575","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_168-135","27","525102","38763","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_168-136","16","363192","35413","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_168-3","23","533648","34665","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_168-4","15","330690","40750","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_169-0","11","273460","51947","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_169-1","20","705564","52839","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_169-2","14","298642","33888","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_169-3","22","521326","40837","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_169-4","22","545870","39505","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-0","11","278962","56442","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-1","15","362622","38789","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-20","14","251714","27958","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-21","14","307354","32683","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-22","32","628920","70430","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-23","26","514670","35154","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-3","15","336478","37936","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-4","15","242384","47154","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_17-9","14","305278","32818","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_170-137","11","295908","60970","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_170-138","21","509560","39856","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_170-139","15","258968","30580","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_170-140","23","485712","35636","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_170-141","16","420334","35497","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_171-1","15","263958","27578","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_171-2","23","383992","30353","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_171-3","17","268508","26919","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_171-4","18","319660","29669","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-0","11","246060","52103","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-1","22","692080","53611","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-142","14","235968","26023","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-143","16","391388","40343","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-144","28","602372","44143","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-3","26","745594","52703","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_172-4","16","412570","56038","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_173-0","10","202820","39108","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_173-2","10","175508","38072","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_173-4","10","235788","44189","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-0","11","240316","52465","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-1","13","216780","28802","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-145","29","530328","36815","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-146","17","275984","30990","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-29","12","324660","40288","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-3","14","221328","28963","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-30","23","565332","40609","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-31","14","355052","39954","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-32","16","353764","33689","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_174-4","17","238628","28505","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_175-0","11","263268","51075","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_175-1","13","313100","34189","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_175-2","14","397674","44243","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_175-3","14","306418","32417","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_175-4","14","349194","41193","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_176-0","12","222942","50321","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_176-1","13","181254","23269","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_176-2","15","234608","27483","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_176-3","14","190046","24217","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_176-4","15","264862","30795","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_177-0","11","249152","49567","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_177-1","12","297266","33844","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_177-2","15","314686","34604","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_177-3","15","366434","35741","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_177-4","15","452360","45004","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_178-0","11","189246","44486","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_178-1","13","200432","25936","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_178-2","14","194048","24079","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_178-3","14","193050","24832","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_178-4","15","245534","27527","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_179-0","13","262104","55793","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_179-1","15","344960","41865","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_179-2","18","283090","34201","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_179-3","16","337756","39907","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_179-4","18","255334","35193","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_18-0","11","290498","56432","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_18-1","15","280004","29427","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_18-2","17","341410","41030","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_18-3","16","282168","28710","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_18-4","26","713578","46455","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_180-2","54","985880","49486","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_181-0","11","233294","49683","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_181-1","15","363894","37369","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_181-2","26","428158","61585","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_181-26","15","303918","36072","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_181-3","17","387384","36625","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_182-0","10","212488","45105","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_182-2","16","261580","25955","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-0","11","254794","49682","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-1","25","557826","37950","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-147","27","588072","37173","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-2","14","233722","25597","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-27","27","812130","46102","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-3","14","239140","27081","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-4","15","305410","34472","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-5","13","235378","26959","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_183-6","14","293270","31929","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_184-1","16","392638","33251","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_184-128","23","576460","37733","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_184-2","16","332658","28942","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_184-4","15","287890","28140","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_185-0","11","245682","59282","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_185-1","20","462470","33773","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_185-2","16","294786","32269","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_185-3","22","408776","28199","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_185-4","15","325694","40125","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_186-1","13","268362","36779","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_186-2","15","252784","31657","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_186-3","15","288496","36429","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_186-4","15","347596","42778","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_187-0","11","231010","48354","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_187-1","13","180534","21448","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_187-2","14","249404","30624","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_187-3","14","187806","21248","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_187-4","14","337500","36727","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_188-1","15","311356","32925","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_188-2","15","360038","43301","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_188-3","17","334326","37110","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_188-4","17","455662","47099","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_189-1","15","353748","37739","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_189-2","16","340974","37317","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_189-3","16","331946","34353","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_189-4","16","378794","38166","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_19-0","11","338600","67693","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_19-1","20","649768","48128","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_19-24","27","484280","34333","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_19-25","16","441252","40565","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_19-3","22","615866","43796","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_19-4","16","412306","40333","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_190-1","13","320018","33793","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_190-2","17","430916","41904","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_190-3","14","311092","31954","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_190-4","16","384616","33232","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_191-1","13","358924","40929","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_191-2","16","493700","50518","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_191-3","14","371802","41173","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_191-4","16","434310","45865","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-0","11","208850","44796","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-1","20","537806","42540","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-2","16","316704","36281","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-3","16","327554","36809","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-4","14","396834","42388","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-5","20","568754","44508","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_2-6","16","450224","43279","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_20-0","11","186594","42292","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_20-1","13","274498","30303","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_20-2","14","177362","21782","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_20-26","14","295436","29172","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_20-3","14","283332","29751","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_20-4","14","312898","39317","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_21-1","12","252120","30680","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_21-2","22","383568","29177","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_21-3","14","213320","24741","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_21-4","14","319420","29174","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_22-0","11","300536","57382","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_22-1","13","414280","41272","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_22-2","14","369116","39558","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_22-27","14","415004","39476","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_22-3","14","344864","38014","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_23-1","13","400232","44743","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_23-2","22","563476","44946","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_23-3","14","397234","42287","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_23-4","14","320438","34875","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_24-0","11","240042","51599","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_24-1","14","329904","42708","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_24-2","16","296028","33052","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_24-28","14","350024","41025","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_24-3","14","310808","33931","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_24-4","5","128940","32448","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-0","10","195248","45661","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-1","32","833624","65326","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-10","15","257144","40340","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-27","16","319228","35906","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-29","15","380240","38103","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-30","23","519498","40421","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-31","15","338936","34774","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-32","16","475690","43649","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-33","30","624900","68386","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-34","30","627462","68976","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-35","13","268198","31552","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-36","18","481460","40236","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-37","10","223468","32265","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-38","14","226050","29554","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_25-4","17","416104","43924","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_26-1","13","330468","39571","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_26-2","22","593694","46213","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_26-3","14","325268","37909","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_26-4","14","273442","29240","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-0","11","265920","53719","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-1","25","750006","47048","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-2","16","356432","35293","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-3","27","788428","48706","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-39","17","385682","43613","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-40","5","86538","23601","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-41","5","102256","26961","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_27-42","5","99690","26496","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_28-0","11","301450","64816","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_28-1","25","843036","58265","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_28-13","16","427424","41223","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_28-3","27","881922","56482","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_28-4","17","469964","55302","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_28-43","31","622846","40246","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_29-0","11","232294","53710","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_29-1","13","288806","36805","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_29-2","14","175748","24893","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_29-3","14","279520","35591","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_29-4","15","268214","30756","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_3-0","11","275658","56157","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_3-1","16","403682","40938","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_3-3","15","364788","37855","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_3-4","33","962266","184956","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_3-7","27","567358","39560","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_3-8","16","321234","34076","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_30-0","11","241728","46447","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_30-1","20","459886","37195","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_30-2","16","232542","29522","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_30-3","22","395460","33160","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_30-4","17","311726","41561","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_31-0","11","290812","51673","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_31-1","17","348464","32314","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_31-2","16","316198","29102","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_31-3","18","346672","38804","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_31-4","16","426996","38703","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_32-0","11","190084","42918","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_32-1","21","503704","43691","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_32-2","17","286610","29564","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_32-3","22","442786","40022","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_32-9","15","275492","31425","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_33-2","54","685202","35682","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_34-0","11","244758","52377","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_34-1","13","334618","36606","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_34-2","14","237174","50702","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_34-26","16","340720","45943","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_34-3","14","342924","35953","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_34-4","16","300100","43028","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_35-0","11","204742","48478","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_35-1","13","359814","38944","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_35-2","14","224340","30573","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_35-3","14","354572","36948","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_35-4","14","248614","28932","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_36-0","11","353012","58680","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_36-1","13","399678","47472","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_36-2","13","375454","44687","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_36-3","14","414176","48197","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_36-4","16","395244","52025","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-0","11","277044","54154","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-1","20","368088","31889","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-150","7","122874","23847","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-151","22","295858","29338","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-2","19","325732","40362","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-3","23","374542","32130","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_37-4","15","249374","31207","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-0","11","217466","45824","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-1","26","558330","38732","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-3","29","519328","34354","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-44","29","477656","54814","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-45","20","308940","29334","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-46","25","416350","34409","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-47","19","279112","31540","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_38-48","13","204814","38879","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_39-0","11","276848","53391","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_39-1","13","347800","38435","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_39-2","27","760762","46182","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_39-3","14","353726","37657","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_39-9","22","616212","42381","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_4-0","11","250650","51811","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_4-1","30","688260","72676","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_4-2","15","344592","37047","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_4-3","15","235246","27362","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_4-4","28","663626","57846","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_40-2","9","122762","23835","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_41-0","12","297288","57735","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_41-1","13","294886","34389","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_41-2","14","410570","43494","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_41-3","15","319004","37224","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_41-4","15","393514","37999","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_42-0","12","271544","50553","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_42-1","13","307738","36324","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_42-2","14","389202","40785","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_42-3","14","315250","35334","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_42-4","14","394804","39778","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_43-2","54","888322","38695","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_44-1","13","421854","47569","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_44-2","22","484114","35745","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_44-3","14","405104","44318","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_44-4","15","287704","42470","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_45-0","11","247916","48899","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_45-2","14","201674","25878","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_45-27","14","334148","32738","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_45-3","14","303572","33884","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_46-49","14","272600","33486","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_46-50","14","260216","31179","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_46-51","14","218716","28174","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_47-17","14","251108","29949","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_47-18","14","244656","29544","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_47-19","14","230616","26544","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_48-0","11","279846","55149","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_48-1","20","710800","53517","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_48-2","14","280158","30669","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_48-3","22","694586","49808","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_48-4","16","338266","33878","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_49-0","12","306804","54723","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_49-1","13","269802","31213","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_49-2","15","312456","32075","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_49-3","15","296072","32792","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_49-4","15","380594","38632","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_5-0","11","242072","53058","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_5-1","20","481500","41994","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_5-2","16","214084","28735","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_5-3","22","465712","38759","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_5-9","22","616084","45252","0"
